decision_week,source_observation_month,release_date,release_date_status,decision_cutoff,filtered_state_0_probability,filtered_state_1_probability,filtered_high_risk_probability,readiness_maturity_date,monthly_transitions_to_maturity,lead_time_state_0_probability,lead_time_state_1_probability,lead_time_high_risk_probability,timing_valid,transition_basis,weekly_transition_matrix_applications,risk_information_source,risk_interpretation
2022-01-24,2021-11-01,2021-12-31,assumed_conservative_full_month_lag,2022-01-24,0.9999999999006489,9.935115315546333e-11,9.935115315546333e-11,2022-03-21,4,0.8838746958177891,0.11612530418221113,0.11612530418221113,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-01-31,2021-12-01,2022-01-31,assumed_conservative_full_month_lag,2022-01-31,0.9999999995037169,4.962831077781417e-10,4.962831077781417e-10,2022-03-28,3,0.8849658949791697,0.11503410502083047,0.11503410502083047,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-02-07,2021-12-01,2022-01-31,assumed_conservative_full_month_lag,2022-02-07,0.9999999995037169,4.962831077781417e-10,4.962831077781417e-10,2022-04-04,4,0.8838746958166779,0.11612530418332223,0.11612530418332223,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-02-14,2021-12-01,2022-01-31,assumed_conservative_full_month_lag,2022-02-14,0.9999999995037169,4.962831077781417e-10,4.962831077781417e-10,2022-04-11,4,0.8838746958166779,0.11612530418332223,0.11612530418332223,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-02-21,2021-12-01,2022-01-31,assumed_conservative_full_month_lag,2022-02-21,0.9999999995037169,4.962831077781417e-10,4.962831077781417e-10,2022-04-18,4,0.8838746958166779,0.11612530418332223,0.11612530418332223,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-02-28,2022-01-01,2022-02-28,assumed_conservative_full_month_lag,2022-02-28,0.9999999181783017,8.182169832792438e-08,8.182169832792438e-08,2022-04-25,3,0.8849658939894669,0.11503410601053325,0.11503410601053325,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-03-07,2022-01-01,2022-02-28,assumed_conservative_full_month_lag,2022-03-07,0.9999999181783017,8.182169832792438e-08,8.182169832792438e-08,2022-05-02,4,0.8838746955890298,0.11612530441097048,0.11612530441097048,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-03-14,2022-01-01,2022-02-28,assumed_conservative_full_month_lag,2022-03-14,0.9999999181783017,8.182169832792438e-08,8.182169832792438e-08,2022-05-09,4,0.8838746955890298,0.11612530441097048,0.11612530441097048,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-03-21,2022-01-01,2022-02-28,assumed_conservative_full_month_lag,2022-03-21,0.9999999181783017,8.182169832792438e-08,8.182169832792438e-08,2022-05-16,4,0.8838746955890298,0.11612530441097048,0.11612530441097048,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-03-28,2022-01-01,2022-02-28,assumed_conservative_full_month_lag,2022-03-28,0.9999999181783017,8.182169832792438e-08,8.182169832792438e-08,2022-05-23,4,0.8838746955890298,0.11612530441097048,0.11612530441097048,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-04-04,2022-02-01,2022-03-31,assumed_conservative_full_month_lag,2022-04-04,0.0,1.0,1.0,2022-05-30,3,0.8727962333989906,0.1272037666010096,0.1272037666010096,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-04-11,2022-02-01,2022-03-31,assumed_conservative_full_month_lag,2022-04-11,0.0,1.0,1.0,2022-06-06,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-04-18,2022-02-01,2022-03-31,assumed_conservative_full_month_lag,2022-04-18,0.0,1.0,1.0,2022-06-13,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-04-25,2022-02-01,2022-03-31,assumed_conservative_full_month_lag,2022-04-25,0.0,1.0,1.0,2022-06-20,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-05-02,2022-03-01,2022-04-30,assumed_conservative_full_month_lag,2022-05-02,0.0,1.0,1.0,2022-06-27,3,0.8727962333989906,0.1272037666010096,0.1272037666010096,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-05-09,2022-03-01,2022-04-30,assumed_conservative_full_month_lag,2022-05-09,0.0,1.0,1.0,2022-07-04,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-05-16,2022-03-01,2022-04-30,assumed_conservative_full_month_lag,2022-05-16,0.0,1.0,1.0,2022-07-11,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-05-23,2022-03-01,2022-04-30,assumed_conservative_full_month_lag,2022-05-23,0.0,1.0,1.0,2022-07-18,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-05-30,2022-03-01,2022-04-30,assumed_conservative_full_month_lag,2022-05-30,0.0,1.0,1.0,2022-07-25,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-06-06,2022-04-01,2022-05-31,assumed_conservative_full_month_lag,2022-06-06,0.0,1.0,1.0,2022-08-01,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-06-13,2022-04-01,2022-05-31,assumed_conservative_full_month_lag,2022-06-13,0.0,1.0,1.0,2022-08-08,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-06-20,2022-04-01,2022-05-31,assumed_conservative_full_month_lag,2022-06-20,0.0,1.0,1.0,2022-08-15,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-06-27,2022-04-01,2022-05-31,assumed_conservative_full_month_lag,2022-06-27,0.0,1.0,1.0,2022-08-22,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-07-04,2022-05-01,2022-06-30,assumed_conservative_full_month_lag,2022-07-04,0.9999984562520366,1.543747963284622e-06,1.543747963284622e-06,2022-08-29,3,0.884965876198319,0.11503412380168117,0.11503412380168117,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-07-11,2022-05-01,2022-06-30,assumed_conservative_full_month_lag,2022-07-11,0.9999984562520366,1.543747963284622e-06,1.543747963284622e-06,2022-09-05,4,0.8838746914967673,0.11612530850323285,0.11612530850323285,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-07-18,2022-05-01,2022-06-30,assumed_conservative_full_month_lag,2022-07-18,0.9999984562520366,1.543747963284622e-06,1.543747963284622e-06,2022-09-12,4,0.8838746914967673,0.11612530850323285,0.11612530850323285,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-07-25,2022-05-01,2022-06-30,assumed_conservative_full_month_lag,2022-07-25,0.9999984562520366,1.543747963284622e-06,1.543747963284622e-06,2022-09-19,4,0.8838746914967673,0.11612530850323285,0.11612530850323285,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-08-01,2022-06-01,2022-07-31,assumed_conservative_full_month_lag,2022-08-01,0.9999999995845866,4.1541334285289905e-10,4.1541334285289905e-10,2022-09-26,3,0.8849658949801538,0.11503410501984632,0.11503410501984632,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-08-08,2022-06-01,2022-07-31,assumed_conservative_full_month_lag,2022-08-08,0.9999999995845866,4.1541334285289905e-10,4.1541334285289905e-10,2022-10-03,4,0.8838746958169043,0.11612530418309586,0.11612530418309586,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-08-15,2022-06-01,2022-07-31,assumed_conservative_full_month_lag,2022-08-15,0.9999999995845866,4.1541334285289905e-10,4.1541334285289905e-10,2022-10-10,4,0.8838746958169043,0.11612530418309586,0.11612530418309586,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-08-22,2022-06-01,2022-07-31,assumed_conservative_full_month_lag,2022-08-22,0.9999999995845866,4.1541334285289905e-10,4.1541334285289905e-10,2022-10-17,4,0.8838746958169043,0.11612530418309586,0.11612530418309586,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-08-29,2022-06-01,2022-07-31,assumed_conservative_full_month_lag,2022-08-29,0.9999999995845866,4.1541334285289905e-10,4.1541334285289905e-10,2022-10-24,4,0.8838746958169043,0.11612530418309586,0.11612530418309586,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-09-05,2022-07-01,2022-08-31,assumed_conservative_full_month_lag,2022-09-05,0.9999999999185787,8.142123738282469e-11,8.142123738282469e-11,2022-10-31,3,0.8849658949842184,0.11503410501578175,0.11503410501578175,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-09-12,2022-07-01,2022-08-31,assumed_conservative_full_month_lag,2022-09-12,0.9999999999185787,8.142123738282469e-11,8.142123738282469e-11,2022-11-07,4,0.8838746958178393,0.11612530418216094,0.11612530418216094,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-09-19,2022-07-01,2022-08-31,assumed_conservative_full_month_lag,2022-09-19,0.9999999999185787,8.142123738282469e-11,8.142123738282469e-11,2022-11-14,4,0.8838746958178393,0.11612530418216094,0.11612530418216094,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-09-26,2022-07-01,2022-08-31,assumed_conservative_full_month_lag,2022-09-26,0.9999999999185787,8.142123738282469e-11,8.142123738282469e-11,2022-11-21,4,0.8838746958178393,0.11612530418216094,0.11612530418216094,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-10-03,2022-08-01,2022-09-30,assumed_conservative_full_month_lag,2022-10-03,0.9999999996423562,3.576437354327119e-10,3.576437354327119e-10,2022-11-28,3,0.8849658949808569,0.1150341050191433,0.1150341050191433,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-10-10,2022-08-01,2022-09-30,assumed_conservative_full_month_lag,2022-10-10,0.9999999996423562,3.576437354327119e-10,3.576437354327119e-10,2022-12-05,4,0.883874695817066,0.11612530418293415,0.11612530418293415,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-10-17,2022-08-01,2022-09-30,assumed_conservative_full_month_lag,2022-10-17,0.9999999996423562,3.576437354327119e-10,3.576437354327119e-10,2022-12-12,4,0.883874695817066,0.11612530418293415,0.11612530418293415,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-10-24,2022-08-01,2022-09-30,assumed_conservative_full_month_lag,2022-10-24,0.9999999996423562,3.576437354327119e-10,3.576437354327119e-10,2022-12-19,4,0.883874695817066,0.11612530418293415,0.11612530418293415,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-10-31,2022-09-01,2022-10-31,assumed_conservative_full_month_lag,2022-10-31,0.9999999995576019,4.4239812234498403e-10,4.4239812234498403e-10,2022-12-26,3,0.8849658949798255,0.1150341050201747,0.1150341050201747,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-11-07,2022-09-01,2022-10-31,assumed_conservative_full_month_lag,2022-11-07,0.9999999995576019,4.4239812234498403e-10,4.4239812234498403e-10,2023-01-02,4,0.8838746958168286,0.1161253041831714,0.1161253041831714,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-11-14,2022-09-01,2022-10-31,assumed_conservative_full_month_lag,2022-11-14,0.9999999995576019,4.4239812234498403e-10,4.4239812234498403e-10,2023-01-09,4,0.8838746958168286,0.1161253041831714,0.1161253041831714,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-11-21,2022-09-01,2022-10-31,assumed_conservative_full_month_lag,2022-11-21,0.9999999995576019,4.4239812234498403e-10,4.4239812234498403e-10,2023-01-16,4,0.8838746958168286,0.1161253041831714,0.1161253041831714,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-11-28,2022-09-01,2022-10-31,assumed_conservative_full_month_lag,2022-11-28,0.9999999995576019,4.4239812234498403e-10,4.4239812234498403e-10,2023-01-23,4,0.8838746958168286,0.1161253041831714,0.1161253041831714,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-12-05,2022-10-01,2022-11-30,assumed_conservative_full_month_lag,2022-12-05,0.9999999975757614,2.4242385748184333e-09,2.4242385748184333e-09,2023-01-30,3,0.8849658949557071,0.11503410504429303,0.11503410504429303,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-12-12,2022-10-01,2022-11-30,assumed_conservative_full_month_lag,2022-12-12,0.9999999975757614,2.4242385748184333e-09,2.4242385748184333e-09,2023-02-06,4,0.8838746958112811,0.11612530418871901,0.11612530418871901,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-12-19,2022-10-01,2022-11-30,assumed_conservative_full_month_lag,2022-12-19,0.9999999975757614,2.4242385748184333e-09,2.4242385748184333e-09,2023-02-13,4,0.8838746958112811,0.11612530418871901,0.11612530418871901,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2022-12-26,2022-10-01,2022-11-30,assumed_conservative_full_month_lag,2022-12-26,0.9999999975757614,2.4242385748184333e-09,2.4242385748184333e-09,2023-02-20,4,0.8838746958112811,0.11612530418871901,0.11612530418871901,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-01-02,2022-11-01,2022-12-31,assumed_conservative_full_month_lag,2023-01-02,0.9999999995590353,4.4096466115053836e-10,4.4096466115053836e-10,2023-02-27,3,0.8849658949798428,0.11503410502015726,0.11503410502015726,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-01-09,2022-11-01,2022-12-31,assumed_conservative_full_month_lag,2023-01-09,0.9999999995590353,4.4096466115053836e-10,4.4096466115053836e-10,2023-03-06,4,0.8838746958168326,0.11612530418316737,0.11612530418316737,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-01-16,2022-11-01,2022-12-31,assumed_conservative_full_month_lag,2023-01-16,0.9999999995590353,4.4096466115053836e-10,4.4096466115053836e-10,2023-03-13,4,0.8838746958168326,0.11612530418316737,0.11612530418316737,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-01-23,2022-11-01,2022-12-31,assumed_conservative_full_month_lag,2023-01-23,0.9999999995590353,4.4096466115053836e-10,4.4096466115053836e-10,2023-03-20,4,0.8838746958168326,0.11612530418316737,0.11612530418316737,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-01-30,2022-11-01,2022-12-31,assumed_conservative_full_month_lag,2023-01-30,0.9999999995590353,4.4096466115053836e-10,4.4096466115053836e-10,2023-03-27,4,0.8838746958168326,0.11612530418316737,0.11612530418316737,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-02-06,2022-12-01,2023-01-31,assumed_conservative_full_month_lag,2023-02-06,0.999999999956407,4.359300203114791e-11,4.359300203114791e-11,2023-04-03,4,0.8838746958179451,0.11612530418205505,0.11612530418205505,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-02-13,2022-12-01,2023-01-31,assumed_conservative_full_month_lag,2023-02-13,0.999999999956407,4.359300203114791e-11,4.359300203114791e-11,2023-04-10,4,0.8838746958179451,0.11612530418205505,0.11612530418205505,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-02-20,2022-12-01,2023-01-31,assumed_conservative_full_month_lag,2023-02-20,0.999999999956407,4.359300203114791e-11,4.359300203114791e-11,2023-04-17,4,0.8838746958179451,0.11612530418205505,0.11612530418205505,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-02-27,2022-12-01,2023-01-31,assumed_conservative_full_month_lag,2023-02-27,0.999999999956407,4.359300203114791e-11,4.359300203114791e-11,2023-04-24,4,0.8838746958179451,0.11612530418205505,0.11612530418205505,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-03-06,2023-01-01,2023-02-28,assumed_conservative_full_month_lag,2023-03-06,0.9999999999826774,1.7322686783233538e-11,1.7322686783233538e-11,2023-05-01,4,0.8838746958180187,0.11612530418198153,0.11612530418198153,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-03-13,2023-01-01,2023-02-28,assumed_conservative_full_month_lag,2023-03-13,0.9999999999826774,1.7322686783233538e-11,1.7322686783233538e-11,2023-05-08,4,0.8838746958180187,0.11612530418198153,0.11612530418198153,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-03-20,2023-01-01,2023-02-28,assumed_conservative_full_month_lag,2023-03-20,0.9999999999826774,1.7322686783233538e-11,1.7322686783233538e-11,2023-05-15,4,0.8838746958180187,0.11612530418198153,0.11612530418198153,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-03-27,2023-01-01,2023-02-28,assumed_conservative_full_month_lag,2023-03-27,0.9999999999826774,1.7322686783233538e-11,1.7322686783233538e-11,2023-05-22,4,0.8838746958180187,0.11612530418198153,0.11612530418198153,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-04-03,2023-02-01,2023-03-31,assumed_conservative_full_month_lag,2023-04-03,0.9999999996322758,3.6772412949357794e-10,3.6772412949357794e-10,2023-05-29,3,0.8849658949807342,0.11503410501926595,0.11503410501926595,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-04-10,2023-02-01,2023-03-31,assumed_conservative_full_month_lag,2023-04-10,0.9999999996322758,3.6772412949357794e-10,3.6772412949357794e-10,2023-06-05,4,0.8838746958170377,0.11612530418296237,0.11612530418296237,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-04-17,2023-02-01,2023-03-31,assumed_conservative_full_month_lag,2023-04-17,0.9999999996322758,3.6772412949357794e-10,3.6772412949357794e-10,2023-06-12,4,0.8838746958170377,0.11612530418296237,0.11612530418296237,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-04-24,2023-02-01,2023-03-31,assumed_conservative_full_month_lag,2023-04-24,0.9999999996322758,3.6772412949357794e-10,3.6772412949357794e-10,2023-06-19,4,0.8838746958170377,0.11612530418296237,0.11612530418296237,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-05-01,2023-03-01,2023-04-30,assumed_conservative_full_month_lag,2023-05-01,0.9999999999577401,4.225985473675992e-11,4.225985473675992e-11,2023-06-26,3,0.884965894984695,0.11503410501530517,0.11503410501530517,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-05-08,2023-03-01,2023-04-30,assumed_conservative_full_month_lag,2023-05-08,0.9999999999577401,4.225985473675992e-11,4.225985473675992e-11,2023-07-03,4,0.8838746958179488,0.11612530418205132,0.11612530418205132,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-05-15,2023-03-01,2023-04-30,assumed_conservative_full_month_lag,2023-05-15,0.9999999999577401,4.225985473675992e-11,4.225985473675992e-11,2023-07-10,4,0.8838746958179488,0.11612530418205132,0.11612530418205132,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-05-22,2023-03-01,2023-04-30,assumed_conservative_full_month_lag,2023-05-22,0.9999999999577401,4.225985473675992e-11,4.225985473675992e-11,2023-07-17,4,0.8838746958179488,0.11612530418205132,0.11612530418205132,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-05-29,2023-03-01,2023-04-30,assumed_conservative_full_month_lag,2023-05-29,0.9999999999577401,4.225985473675992e-11,4.225985473675992e-11,2023-07-24,4,0.8838746958179488,0.11612530418205132,0.11612530418205132,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-06-05,2023-04-01,2023-05-31,assumed_conservative_full_month_lag,2023-06-05,0.9999999999827119,1.7288161602198524e-11,1.7288161602198524e-11,2023-07-31,3,0.884965894984999,0.11503410501500128,0.11503410501500128,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-06-12,2023-04-01,2023-05-31,assumed_conservative_full_month_lag,2023-06-12,0.9999999999827119,1.7288161602198524e-11,1.7288161602198524e-11,2023-08-07,4,0.8838746958180188,0.11612530418198143,0.11612530418198143,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-06-19,2023-04-01,2023-05-31,assumed_conservative_full_month_lag,2023-06-19,0.9999999999827119,1.7288161602198524e-11,1.7288161602198524e-11,2023-08-14,4,0.8838746958180188,0.11612530418198143,0.11612530418198143,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-06-26,2023-04-01,2023-05-31,assumed_conservative_full_month_lag,2023-06-26,0.9999999999827119,1.7288161602198524e-11,1.7288161602198524e-11,2023-08-21,4,0.8838746958180188,0.11612530418198143,0.11612530418198143,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-07-03,2023-05-01,2023-06-30,assumed_conservative_full_month_lag,2023-07-03,0.9999999999817282,1.827180799914823e-11,1.827180799914823e-11,2023-08-28,3,0.8849658949849869,0.11503410501501322,0.11503410501501322,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-07-10,2023-05-01,2023-06-30,assumed_conservative_full_month_lag,2023-07-10,0.9999999999817282,1.827180799914823e-11,1.827180799914823e-11,2023-09-04,4,0.8838746958180159,0.11612530418198418,0.11612530418198418,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-07-17,2023-05-01,2023-06-30,assumed_conservative_full_month_lag,2023-07-17,0.9999999999817282,1.827180799914823e-11,1.827180799914823e-11,2023-09-11,4,0.8838746958180159,0.11612530418198418,0.11612530418198418,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-07-24,2023-05-01,2023-06-30,assumed_conservative_full_month_lag,2023-07-24,0.9999999999817282,1.827180799914823e-11,1.827180799914823e-11,2023-09-18,4,0.8838746958180159,0.11612530418198418,0.11612530418198418,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-07-31,2023-06-01,2023-07-31,assumed_conservative_full_month_lag,2023-07-31,0.9999999999742859,2.5714023296113114e-11,2.5714023296113114e-11,2023-09-25,3,0.8849658949848963,0.11503410501510382,0.11503410501510382,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-08-07,2023-06-01,2023-07-31,assumed_conservative_full_month_lag,2023-08-07,0.9999999999742859,2.5714023296113114e-11,2.5714023296113114e-11,2023-10-02,4,0.8838746958179952,0.116125304182005,0.116125304182005,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-08-14,2023-06-01,2023-07-31,assumed_conservative_full_month_lag,2023-08-14,0.9999999999742859,2.5714023296113114e-11,2.5714023296113114e-11,2023-10-09,4,0.8838746958179952,0.116125304182005,0.116125304182005,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-08-21,2023-06-01,2023-07-31,assumed_conservative_full_month_lag,2023-08-21,0.9999999999742859,2.5714023296113114e-11,2.5714023296113114e-11,2023-10-16,4,0.8838746958179952,0.116125304182005,0.116125304182005,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-08-28,2023-06-01,2023-07-31,assumed_conservative_full_month_lag,2023-08-28,0.9999999999742859,2.5714023296113114e-11,2.5714023296113114e-11,2023-10-23,4,0.8838746958179952,0.116125304182005,0.116125304182005,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-09-04,2023-07-01,2023-08-31,assumed_conservative_full_month_lag,2023-09-04,0.9999999999819938,1.8006245595462386e-11,1.8006245595462386e-11,2023-10-30,3,0.8849658949849902,0.11503410501501002,0.11503410501501002,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-09-11,2023-07-01,2023-08-31,assumed_conservative_full_month_lag,2023-09-11,0.9999999999819938,1.8006245595462386e-11,1.8006245595462386e-11,2023-11-06,4,0.8838746958180168,0.11612530418198344,0.11612530418198344,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-09-18,2023-07-01,2023-08-31,assumed_conservative_full_month_lag,2023-09-18,0.9999999999819938,1.8006245595462386e-11,1.8006245595462386e-11,2023-11-13,4,0.8838746958180168,0.11612530418198344,0.11612530418198344,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-09-25,2023-07-01,2023-08-31,assumed_conservative_full_month_lag,2023-09-25,0.9999999999819938,1.8006245595462386e-11,1.8006245595462386e-11,2023-11-20,4,0.8838746958180168,0.11612530418198344,0.11612530418198344,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
