evaluation_split,policy,path_id,training_seed,period_offset,proposal_source,selected,rejected,nested_objective,solver_valid,solver_failure,used_fallback,common_scenario_path_ids,common_kernel,mechanical_argmin,candidate_scenario_sha256,status
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,7,BC,True,False,12386.229178224992,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,16253c888d5b61465575f0779123fecaf425bb0f394a3aec56871f237f6d8826,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,7,SAC,False,True,12577.895543706409,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,64e2f8f82f172da3eb4e5286b3b627f41d7292eb664867bbec8acd34e7056936,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,8,BC,True,False,10997.900302201331,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,bad8c3c82a7a7c5678098e0848fcf6167c3ae315be1581622b74ba11b96edeb1,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,8,SAC,False,True,11280.368979548886,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,9f64ee3cd618a4ef17ebb15c6a8a8ff14819f57c6132b36d5e6a77a97a027df8,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,9,BC,True,False,12121.283114898437,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ac685fd77e8898a5a7f9e2ab1d3a71f9eb4d8bdbe28f910e1141e56a1e0035fd,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,9,SAC,False,True,12380.455102304872,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,79950487dd6a959723ab7fc8cdcf2170fe5595629a3ccc02d50d74759bbc775d,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,10,BC,True,False,16089.528179529472,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,f93cf86da3b683af6da554dbe0f530110d36c2f6a3035c49347b0d3fa3e60589,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,10,SAC,False,True,16495.259527629267,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,cab1cbfe966cdaaf662bbb247a9f0b16ac7b09acf5068ad4e005a46dd18a359c,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,11,BC,True,False,12368.907103371284,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0480ee460164a5009737b2e19a808956deb4d517cf8f1710eb6b2d8ff68362ab,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,11,SAC,False,True,12757.832241141436,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d4ee1feab659813c02b247b4e8f1dba14c30aa912554fc75897f45f41056703c,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,12,BC,True,False,14621.946815760017,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,c10a0f495ff50bf247cc4d5d09e4cd816428ffce8c94247dfd1eeb30229bda89,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,12,SAC,False,True,15009.542156090503,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,95694bf67f1132cc37c52c590e743e7f71f5364a7110ae3289209671556181d1,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,13,BC,True,False,15590.092147106256,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ece59db3dbdf0503ce0a574dab5614eb1c2d2f04c62e4204c52e69524e29b773,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,13,SAC,False,True,16071.758578185658,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,385af083f25efd565e47000d5bd7170015c56fc3d86acbe2ae7da266ab18634a,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,14,BC,True,False,17275.375453835364,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,93757a060e01988933cd8a1831117494b7859134927c5811abd90d2d01b142ca,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,14,SAC,False,True,17824.827681005652,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,67f4270b4e05d635b89c5e182bfc35bd7e5361bc6c89700dc7586213b6e806e9,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,15,BC,True,False,13945.77942341451,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0db2e8f6f4f8a55f0dbd8fac230b3c7043a64fa458501c0aa7b180101633703f,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,15,SAC,False,True,14485.980297072818,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,88ac45571eb01bb9847b0e43b19c4cb1cacdcbb75f7bfe4806b2e3b435b374ac,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,16,BC,True,False,15553.351572415606,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,63b2fdf22131b3ed53d3348adcf491450608297d1e03e00dd77b9bb3c4db0ba9,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,16,SAC,False,True,16166.941461656206,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,32a314100ceeaf801dcd5ed95162660cefa0faf505131c5f2b455a3c04bef582,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,17,BC,True,False,12215.53884678204,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,cc0d70d6c09d7244168a4147b989fa2bccbf604b3d3f85fa241a94f19c33a43d,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,17,SAC,False,True,12766.668319439186,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,223d8c6590f5d92d1464c9d5beda989b5a6a4a973f01142c281580220a3db083,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,18,BC,True,False,9853.299843582656,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,319bf1b248f307f9ebdfc96010ff941a62cb0ab13fb10b65026e1eec5e7537ae,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,18,SAC,False,True,10368.586120500386,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,de30245d01660833a113f35758467675d02bccd583b5fb69b62aa645724b0fe2,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,19,BC,True,False,8008.268449173771,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d4726f28115a269add8d890f56022f45d53a8533bfe865761d47cc5462a37020,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,19,SAC,False,True,8533.134676080292,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6dc51e839b2a60bdac3052ce1fd665467fa0778fb787f83a214a1286284acf5b,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,20,BC,True,False,6016.71445918865,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,c048f87124c90c0ee518f5edc17aa40fe9c99fa20d69289082962d1feeb0eebb,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,301721597,20,SAC,False,True,6427.640896994131,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,2c630a29f357f950737b8d9f5de18f4a6b60f4a095e02dc5c86dcd3353df6315,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,0,BC,False,True,295.2597538891155,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b42b1bde5053262a9623a8cbef814e17f6a2ee7427be66303a8f630a81e5d363,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,0,SAC,True,False,240.44116886228545,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,764a191a8837bd25b1bee276be907f4e0ad67d552e0a4f611f3fa41e6951f34e,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,1,BC,False,True,295.2858091536571,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,faece42c6f86d81a5718d3b603a4b552378817bca4b8ca0e6012eacdbdba4dab,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,1,SAC,True,False,240.43694922183835,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,f6207064902eba6630b6808e816ad67f6456eb9777dbde9875219f1b2c85f2f2,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,2,BC,False,True,295.310784334914,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ea5ff1c2b20c1b3652058b5c6023e7c45994e774d3768efc2215183bbd9817fd,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,2,SAC,True,False,240.43275770063929,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,cad830f25d5c2bb256316ffd639274695bcb04ea4f4db7a783f2a170b938fff4,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,3,BC,False,True,295.3343088189563,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,38071dd49608a41bbbb969ed8fb0ba209d2f9934a4cf9462e2df416eb3cc0ea5,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,3,SAC,True,False,240.4285977109901,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,67caee7c4c5446b9ffcd88075d47aa2bcc52b79e93b0036cc7eb56ee92627f30,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,4,BC,False,True,295.3578249268048,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d957a970bbc0ada9193c89680314443ba2bc4cd2582da34fb3b28bd75bdd3c01,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,4,SAC,True,False,240.42456043821645,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,dfce3031a9cfb2da61d88f050f8b266290170209ed2467baf5319d80f909fc73,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,5,BC,False,True,295.3834634139175,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,adb7ed07c3efb44f2ab8458f01ab2ef3fbb09d27d8f80bf850542999447c0199,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,5,SAC,True,False,240.42057479140897,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,39516fc582e3252531690f79273fb4cbece585fcd4cdfef128f2f81b77916341,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,6,BC,False,True,2432.0201570572463,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,a27e6a7b3bcf4b80b02f7b7084ea512acd50ffbe48505abd44b5465964465f1f,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,6,SAC,True,False,2391.0357477957205,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6f8950b7e09c6970b604372d9ca855a0e6da92d5f0bbfa99011ce1c84334fed1,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,7,BC,False,True,2657.7275581686035,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,e43545e5b5c20de5eb56390ccd6fe802f43500713e663b8cc1ef43da26ce732c,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,7,SAC,True,False,2638.113295117825,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,c7fa8b84f3aded1dcceab691df2324f8a9c8a1f0f6dc3b73b12ff024455b2085,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,8,BC,False,True,3039.805031735291,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,8cc05c91ea4df86f07b7a485381de8c3ece0c7035018ce81541954440a87909f,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,8,SAC,True,False,3035.5696227732096,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,cd0f03cee565cf260b50a6000ae46be6c5fe1d194bb457cf8a24ed34d884cd3d,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,9,BC,True,False,3102.659898083375,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,337e53d14d2b116650d8f6b944578b666fdef219c61cc69ad9fd4337313c9cfd,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,9,SAC,False,True,3134.0692838613377,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,40f255b267e045984562e123ac0a84c1fd0f6f780b2475b6338695d65635fec5,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,10,BC,True,False,3244.297763613507,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ce9ca31ff226f0e420a7d5e3c616dbeed78fcd1fd352c4166d3880a295b60c8c,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,10,SAC,False,True,3291.958642414623,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,8b75f75e1efaca52f19d85aad714ac59c6eedb4465eb51b4813a55e87ad604a3,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,11,BC,True,False,3528.577010795333,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6d571042d9562042f0f45ba77d6ac3d7a7e56cf13b2f7538ce1e75b16926130a,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,11,SAC,False,True,3584.952084974589,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ae6594a27713ba0ba20f79e9c86d11b4de2c1cf3e24fdd5707e3ce37eba0d563,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,12,BC,True,False,3657.168862189953,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ef62821f7ff93f39bb2595bf0c5bd8297a335cae74a3595aa24787d534453d5b,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,12,SAC,False,True,3719.8179933540314,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b93439af75422540ad72ba30133b69e0fe2180748179223768dedb7d001d721a,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,13,BC,True,False,2985.8815825833367,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ccb3e3e25921f45346b42cfbb136ffc4c18464ad0eb40ebb44a69e22cb3847a2,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,13,SAC,False,True,3061.089172095109,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,230dbf563fcc998f40c3658e9440ee1dd249dcef7874f611c824e55706cc516c,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,14,BC,True,False,3398.1632911609404,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ddbccf049f37ebc1365b2a6fa4b821a6bd7206178442fdff39c2c7a88df585ad,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,14,SAC,False,True,3466.182950528067,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,287a5fdbbac3d7fa90470f0fa4a78ab5d386df1371f0396f42461fd9e1ba0c8f,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,15,BC,True,False,3467.8283239259317,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,afd513add417be5c68c8759f3be54b991e76012e02cab3d3362aae31a38ad4be,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,15,SAC,False,True,3543.9426850752534,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,81d722cd9322fbb8274373b1a25d20bb1bdae5f547b15c896e7ddc212b4c5afd,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,16,BC,True,False,3264.1388172152915,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,5dfe13c8bbb803451d7944ebad51ebcc579e4046050077d1cfad1e8b50eeaaae,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,16,SAC,False,True,3340.734749448661,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,84b02c82ce282dfa7fe029d90b4d053dc350b84fa98862693a9c53c46a4f971b,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,17,BC,True,False,2697.28644656836,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,c27516fc4ed230c3cacff238f235eda968d2c97a4b54f0fccd07a4196ed1ccfc,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,17,SAC,False,True,2788.686734511962,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,e2a6389b9818291d6cb3b39a3fed67d454b042e4f40a2d9cee6d69545fe588bb,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,18,BC,True,False,2538.448284868273,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,42461c96028f17406e51948cf39931e3b6e23cae38037d35600dca5817d75a81,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,18,SAC,False,True,2629.3411233464567,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,66b409323029a1ea08138d0df6ac3d3d9251595dfbf122698f0514f4a37a4942,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,19,BC,True,False,2328.577075298369,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,f230a041726daf53a591a548e1cc666f4a95f8d1d81f2cbbbc8e104aa4a9628f,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,19,SAC,False,True,2423.627657436888,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6997b13f91c88eaef858e87c50468346d6f7a3afa21e0a44b078c9a1d5814e73,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,20,BC,True,False,2084.170370015557,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,04da3776de4aa0e3e670e1b6d392730db9164d5f2eed0edacbc6de5d5f737cba,PASS
validation,Model-guided constrained SAC,validation_001_83c2af15fd75,301721597,20,SAC,False,True,2179.869637357995,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0f06fb6215e434dcf4ad3199c4eb99198f684d68772a78890510af11c4f3d818,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,0,BC,False,True,194.5402768151181,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,531ae2d123e5628d9fd80ead000a90efce24ddd1d56f672cb33f7d60b4b5107c,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,0,SAC,True,False,140.2694432463538,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0d91638451e3574815a6fdf224404f48f9d99178ae93651b3d571066ba6163f4,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,1,BC,False,True,194.53765622852703,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d09ca177ed8c75eb4205477e8d3ea89d2d3d380b3c6d8e22ec2fff2a8be7a626,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,1,SAC,True,False,140.26541991191806,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,c02108dbf6b945ad288ba3f63281c6373f5d34c1c4fb288503a89f7b45e26925,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,2,BC,False,True,194.5345045068126,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b2eea8402c43cbf81b143fea39f6800b9e57fd88e274ee994b7a66d43bd53f59,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,2,SAC,True,False,140.26145995398323,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,df62f241a63dad18b33ad4d125386ffed61868abecf37104abeb88d08319bdd6,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,3,BC,False,True,8363.158606098068,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,c7ebb008ca3a326bdb8ed7dc36bf7e0d4fb7cc61cbe44a473aeda758d47b15a1,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,3,SAC,True,False,8318.34844859324,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,22a173cbdc587c807058902d55d02dbb0ce598f2b52f8bd565589f7689bb306e,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,4,BC,False,True,11662.56308074254,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,9884596db71196de9aee70edb9d611875b4cbbbf80b8e5ce3684e77a00132da5,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,4,SAC,True,False,11637.967892212928,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,e09f3d6c2fd90f93bb4637f144da922a1aa7101770e599bc6c7df64e2ad3999d,PASS
validation,Model-guided constrained SAC,validation_000_b61404cedf67,554911178,5,BC,False,True,9581.916848093995,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,61f832ebda6855dbc9117b49f41828fb8127df8adc14f33e8c1fa0291bfa7e68,PASS
